,site_sqkm,country,description_reported,host_name,planting_date_reported,project_id_reported,site_id_reported,trees_planted_reported,url,geometry_reported,Top_Three_NDVI_Months,survival_rate_reported,species_planted_reported,species_count_reported,intersecting_roads_count,total_road_length_km,built_area,loss_pre_5,loss_post_3,loss_post_5,tree_cover_area_2000,tree_cover_area_2005,tree_cover_area_2010,tree_cover_area_2015,tree_cover_area_2020,cropland gain from trees,cropland loss to tree,permanent water,short vegetation after tree loss
86,0.001096176799185,,,Face The Future,,27,,,https://facethefuture.com/#projects,"{""type"":""Polygon"",""coordinates"":[[[20.76585976295557,62.7289124113016],[20.766831757781375,62.728876724361584],[20.766038142262417,62.72904620219707],[20.76585976295557,62.7289124113016]]]}","[12, 11, 2]",,,,0,0,0,,,,0,0,0,0,0,0,0,0,0
87,0.001096196993445,,,Face The Future,,28,,,https://facethefuture.com/#projects,"{""type"":""Polygon"",""coordinates"":[[[20.756120974481572,62.730067349069316],[20.757093178700053,62.7300361253613],[20.75650895175293,62.73021448937107],[20.756120974481572,62.730067349069316]]]}","[12, 11, 2]",,,,0,0,0,,,,0,0,0,0,0,0,0,0,0
88,0.001096237445713,,,Face The Future,,29,,,https://facethefuture.com/#projects,"{""type"":""Polygon"",""coordinates"":[[[20.768833876076542,62.73037948371144],[20.769458190498156,62.73018771902747],[20.769596458538718,62.730383930046784],[20.768833876076542,62.73037948371144]]]}","[12, 11, 2]",,,,0,0,0,,,,0,0,0,0,0,0,0,0,0
89,0.001096261920665,,,Face The Future,,30,,,https://facethefuture.com/#projects,"{""type"":""Polygon"",""coordinates"":[[[20.762591124730037,62.73129799369852],[20.763193262216635,62.731231162896115],[20.763380443104662,62.73141841391039],[20.762591124730037,62.73129799369852]]]}","[12, 11, 2]",,,,0,0,0,,,,0,0,0,0,0,0,0,0,0
90,0.001096211558737,,,Face The Future,,31,,,https://facethefuture.com/#projects,"{""type"":""Polygon"",""coordinates"":[[[20.76482072942335,62.72995580351114],[20.765128363432115,62.72973285769253],[20.76548964065883,62.72974626704124],[20.76511946250607,62.729964769143706],[20.76482072942335,62.72995580351114]]]}","[12, 11, 2]",,,,0,0,0,,,,0,0,0,0,0,0,0,0,0
91,0.005408253899002,,,Face The Future,,32,,,https://facethefuture.com/#projects,"{""type"":""Polygon"",""coordinates"":[[[20.749570565601605,62.72688795459157],[20.751202588158527,62.72662492530622],[20.75190723372437,62.72687907096567],[20.75074779754921,62.72713320448981],[20.749570565601605,62.72688795459157]]]}","[12, 2, 11]",,,,0,0,0,,,,0,0,0,0,0,0,0,0,0
92,0.000001922518653,,,Face The Future,,33,,,https://facethefuture.com/#projects,"{""type"":""LineString"",""coordinates"":[[20.764807395303144,62.72827030720555],[20.76526218141521,62.728252459914074],[20.764807395303144,62.72827030720555]]}","[12, 11, 8]",,,,0,0,0,,,,0,0,0,0,0,0,0,0,0
93,0.00223494757601,,,Face The Future,,34,,,https://facethefuture.com/#projects,"{""type"":""Polygon"",""coordinates"":[[[20.754167996081815,62.72960799679202],[20.755389747629234,62.72946982658099],[20.755385284112236,62.72971053725043],[20.75430619285339,62.72973737471359],[20.754167996081815,62.72960799679202]]]}","[12, 11, 2]",,,,0,0,0,,,,0,0,0,0,0,0,0,0,0
94,0.002235066003475,,,Face The Future,,35,,,https://facethefuture.com/#projects,"{""type"":""Polygon"",""coordinates"":[[[20.76727764643686,62.731240090481855],[20.768325610241526,62.73102155041319],[20.76863765521731,62.73122665270948],[20.76727764643686,62.731240090481855]]]}","[12, 11, 2]",,,,0,0,0,,,,0,0,0,0,0,0,0,0,0
95,0.005408675022635,,,Face The Future,,36,,,https://facethefuture.com/#projects,"{""type"":""Polygon"",""coordinates"":[[[20.763242173585933,62.729313701816935],[20.76373260974262,62.7289748146355],[20.765507461529406,62.729072965024244],[20.76463787437842,62.729402903807426],[20.763242173585933,62.729313701816935]]]}","[12, 11, 2]",,,,0,0,0,,,,0,0,0,0,0,0,0,0,0
